{0.075, 0.8400000000000001}
{0.24, 0.51}
{0.24, 0.52}
{0.24, 0.53}
{0.24, 0.54}
{0.24, 0.55}
{0.24, 0.56}
{0.24, 0.5700000000000001}
{0.245, 0.28}
{0.245, 0.29000000000000004}
{0.245, 0.3}
{0.245, 0.31}
{0.245, 0.32}
{0.245, 0.33}
{0.245, 0.34}
{0.245, 0.35000000000000003}
{0.245, 0.36000000000000004}
{0.245, 0.37}
{0.245, 0.38}
{0.245, 0.39}
{0.245, 0.4}
{0.245, 0.41000000000000003}
{0.245, 0.42000000000000004}
{0.245, 0.43}
{0.245, 0.44}
{0.245, 0.45}
{0.245, 0.46}
{0.245, 0.47000000000000003}
{0.245, 0.48000000000000004}
{0.245, 0.49}
{0.245, 0.5}
{0.245, 0.51}
{0.245, 0.52}
{0.245, 0.53}
{0.245, 0.54}
{0.245, 0.55}
{0.245, 0.56}
{0.25, 0.26}
{0.25, 0.27}
{0.25, 0.28}
{0.25, 0.29000000000000004}
{0.25, 0.3}
{0.25, 0.31}
{0.25, 0.32}
{0.25, 0.33}
{0.25, 0.34}
{0.25, 0.35000000000000003}
{0.25, 0.36000000000000004}
{0.25, 0.37}
{0.25, 0.38}
{0.25, 0.39}
{0.25, 0.4}
{0.25, 0.41000000000000003}
{0.25, 0.42000000000000004}
{0.25, 0.43}
{0.25, 0.44}
{0.25, 0.45}
{0.25, 0.46}
{0.25, 0.47000000000000003}
{0.25, 0.48000000000000004}
{0.25, 0.49}
{0.25, 0.5}
{0.25, 0.51}
{0.25, 0.52}
{0.25, 0.53}
{0.25, 0.54}
{0.25, 0.55}
{0.25, 0.56}
{0.255, 0.24000000000000002}
{0.255, 0.25}
{0.255, 0.26}
{0.255, 0.27}
{0.255, 0.28}
{0.255, 0.29000000000000004}
{0.255, 0.3}
{0.255, 0.31}
{0.255, 0.32}
{0.255, 0.33}
{0.255, 0.34}
{0.255, 0.35000000000000003}
{0.255, 0.36000000000000004}
{0.255, 0.37}
{0.255, 0.38}
{0.255, 0.39}
{0.255, 0.4}
{0.255, 0.41000000000000003}
{0.255, 0.42000000000000004}
{0.255, 0.43}
{0.255, 0.44}
{0.255, 0.45}
{0.255, 0.46}
{0.255, 0.47000000000000003}
{0.255, 0.48000000000000004}
{0.255, 0.49}
{0.255, 0.5}
{0.255, 0.51}
{0.255, 0.52}
{0.255, 0.53}
{0.255, 0.54}
{0.255, 0.55}
{0.26, 0.23}
{0.26, 0.24000000000000002}
{0.26, 0.25}
{0.26, 0.26}
{0.26, 0.27}
{0.26, 0.28}
{0.26, 0.29000000000000004}
{0.26, 0.3}
{0.26, 0.31}
{0.26, 0.32}
{0.26, 0.33}
{0.26, 0.34}
{0.26, 0.35000000000000003}
{0.26, 0.36000000000000004}
{0.26, 0.37}
{0.26, 0.38}
{0.26, 0.39}
{0.26, 0.4}
{0.26, 0.41000000000000003}
{0.26, 0.42000000000000004}
{0.26, 0.43}
{0.26, 0.44}
{0.26, 0.45}
{0.26, 0.46}
{0.26, 0.47000000000000003}
{0.26, 0.48000000000000004}
{0.26, 0.49}
{0.26, 0.5}
{0.26, 0.51}
{0.26, 0.52}
{0.26, 0.53}
{0.26, 0.54}
{0.265, 0.21000000000000002}
{0.265, 0.22}
{0.265, 0.23}
{0.265, 0.24000000000000002}
{0.265, 0.25}
{0.265, 0.26}
{0.265, 0.27}
{0.265, 0.28}
{0.265, 0.29000000000000004}
{0.265, 0.3}
{0.265, 0.31}
{0.265, 0.32}
{0.265, 0.33}
{0.265, 0.34}
{0.265, 0.35000000000000003}
{0.265, 0.36000000000000004}
{0.265, 0.37}
{0.265, 0.38}
{0.265, 0.39}
{0.265, 0.4}
{0.265, 0.41000000000000003}
{0.265, 0.42000000000000004}
{0.265, 0.43}
{0.265, 0.44}
{0.265, 0.45}
{0.265, 0.46}
{0.265, 0.47000000000000003}
{0.265, 0.48000000000000004}
{0.265, 0.49}
{0.265, 0.5}
{0.265, 0.51}
{0.265, 0.52}
{0.265, 0.53}
{0.27, 0.19}
{0.27, 0.2}
{0.27, 0.21000000000000002}
{0.27, 0.22}
{0.27, 0.23}
{0.27, 0.24000000000000002}
{0.27, 0.25}
{0.27, 0.26}
{0.27, 0.27}
{0.27, 0.28}
{0.27, 0.29000000000000004}
{0.27, 0.3}
{0.27, 0.31}
{0.27, 0.32}
{0.27, 0.33}
{0.27, 0.34}
{0.27, 0.35000000000000003}
{0.27, 0.36000000000000004}
{0.27, 0.37}
{0.27, 0.38}
{0.27, 0.39}
{0.27, 0.4}
{0.27, 0.41000000000000003}
{0.27, 0.42000000000000004}
{0.27, 0.43}
{0.27, 0.44}
{0.27, 0.45}
{0.27, 0.46}
{0.27, 0.47000000000000003}
{0.27, 0.48000000000000004}
{0.27, 0.49}
{0.27, 0.5}
{0.27, 0.51}
{0.27, 0.52}
{0.27, 0.53}
{0.275, 0.18000000000000002}
{0.275, 0.19}
{0.275, 0.2}
{0.275, 0.21000000000000002}
{0.275, 0.22}
{0.275, 0.23}
{0.275, 0.24000000000000002}
{0.275, 0.25}
{0.275, 0.26}
{0.275, 0.27}
{0.275, 0.28}
{0.275, 0.29000000000000004}
{0.275, 0.3}
{0.275, 0.31}
{0.275, 0.32}
{0.275, 0.33}
{0.275, 0.34}
{0.275, 0.35000000000000003}
{0.275, 0.36000000000000004}
{0.275, 0.37}
{0.275, 0.38}
{0.275, 0.39}
{0.275, 0.4}
{0.275, 0.41000000000000003}
{0.275, 0.42000000000000004}
{0.275, 0.43}
{0.275, 0.44}
{0.275, 0.45}
{0.275, 0.46}
{0.275, 0.47000000000000003}
{0.275, 0.48000000000000004}
{0.275, 0.49}
{0.275, 0.5}
{0.275, 0.51}
{0.275, 0.52}
{0.28, 0.16}
{0.28, 0.17}
{0.28, 0.18000000000000002}
{0.28, 0.19}
{0.28, 0.2}
{0.28, 0.21000000000000002}
{0.28, 0.22}
{0.28, 0.23}
{0.28, 0.24000000000000002}
{0.28, 0.25}
{0.28, 0.26}
{0.28, 0.27}
{0.28, 0.28}
{0.28, 0.29000000000000004}
{0.28, 0.3}
{0.28, 0.31}
{0.28, 0.32}
{0.28, 0.33}
{0.28, 0.34}
{0.28, 0.35000000000000003}
{0.28, 0.36000000000000004}
{0.28, 0.37}
{0.28, 0.38}
{0.28, 0.39}
{0.28, 0.4}
{0.28, 0.41000000000000003}
{0.28, 0.42000000000000004}
{0.28, 0.43}
{0.28, 0.44}
{0.28, 0.45}
{0.28, 0.46}
{0.28, 0.47000000000000003}
{0.28, 0.48000000000000004}
{0.28, 0.49}
{0.28, 0.5}
{0.28, 0.51}
{0.28500000000000003, 0.14}
{0.28500000000000003, 0.15000000000000002}
{0.28500000000000003, 0.16}
{0.28500000000000003, 0.17}
{0.28500000000000003, 0.18000000000000002}
{0.28500000000000003, 0.19}
{0.28500000000000003, 0.2}
{0.28500000000000003, 0.21000000000000002}
{0.28500000000000003, 0.22}
{0.28500000000000003, 0.23}
{0.28500000000000003, 0.24000000000000002}
{0.28500000000000003, 0.25}
{0.28500000000000003, 0.26}
{0.28500000000000003, 0.27}
{0.28500000000000003, 0.28}
{0.28500000000000003, 0.29000000000000004}
{0.28500000000000003, 0.3}
{0.28500000000000003, 0.31}
{0.28500000000000003, 0.32}
{0.28500000000000003, 0.33}
{0.28500000000000003, 0.34}
{0.28500000000000003, 0.35000000000000003}
{0.28500000000000003, 0.36000000000000004}
{0.28500000000000003, 0.37}
{0.28500000000000003, 0.38}
{0.28500000000000003, 0.39}
{0.28500000000000003, 0.4}
{0.28500000000000003, 0.41000000000000003}
{0.28500000000000003, 0.42000000000000004}
{0.28500000000000003, 0.43}
{0.28500000000000003, 0.44}
{0.28500000000000003, 0.45}
{0.28500000000000003, 0.46}
{0.28500000000000003, 0.47000000000000003}
{0.28500000000000003, 0.48000000000000004}
{0.28500000000000003, 0.49}
{0.28500000000000003, 0.5}
{0.28500000000000003, 0.51}
{0.29, 0.13}
{0.29, 0.14}
{0.29, 0.15000000000000002}
{0.29, 0.16}
{0.29, 0.17}
{0.29, 0.18000000000000002}
{0.29, 0.19}
{0.29, 0.2}
{0.29, 0.21000000000000002}
{0.29, 0.22}
{0.29, 0.23}
{0.29, 0.24000000000000002}
{0.29, 0.25}
{0.29, 0.26}
{0.29, 0.27}
{0.29, 0.28}
{0.29, 0.29000000000000004}
{0.29, 0.3}
{0.29, 0.31}
{0.29, 0.32}
{0.29, 0.33}
{0.29, 0.34}
{0.29, 0.35000000000000003}
{0.29, 0.36000000000000004}
{0.29, 0.37}
{0.29, 0.38}
{0.29, 0.39}
{0.29, 0.4}
{0.29, 0.41000000000000003}
{0.29, 0.42000000000000004}
{0.29, 0.43}
{0.29, 0.44}
{0.29, 0.45}
{0.29, 0.46}
{0.29, 0.47000000000000003}
{0.29, 0.48000000000000004}
{0.29, 0.49}
{0.29, 0.5}
{0.295, 0.11}
{0.295, 0.12}
{0.295, 0.13}
{0.295, 0.14}
{0.295, 0.15000000000000002}
{0.295, 0.16}
{0.295, 0.17}
{0.295, 0.18000000000000002}
{0.295, 0.19}
{0.295, 0.2}
{0.295, 0.21000000000000002}
{0.295, 0.22}
{0.295, 0.23}
{0.295, 0.24000000000000002}
{0.295, 0.25}
{0.295, 0.26}
{0.295, 0.27}
{0.295, 0.28}
{0.295, 0.29000000000000004}
{0.295, 0.3}
{0.295, 0.31}
{0.295, 0.32}
{0.295, 0.33}
{0.295, 0.34}
{0.295, 0.35000000000000003}
{0.295, 0.36000000000000004}
{0.295, 0.37}
{0.295, 0.38}
{0.295, 0.39}
{0.295, 0.4}
{0.295, 0.41000000000000003}
{0.295, 0.42000000000000004}
{0.295, 0.43}
{0.295, 0.44}
{0.295, 0.45}
{0.295, 0.46}
{0.295, 0.47000000000000003}
{0.295, 0.48000000000000004}
{0.295, 0.49}
{0.3, 0.09}
{0.3, 0.09999999999999999}
{0.3, 0.11}
{0.3, 0.12}
{0.3, 0.13}
{0.3, 0.14}
{0.3, 0.15000000000000002}
{0.3, 0.16}
{0.3, 0.17}
{0.3, 0.18000000000000002}
{0.3, 0.19}
{0.3, 0.2}
{0.3, 0.21000000000000002}
{0.3, 0.22}
{0.3, 0.23}
{0.3, 0.24000000000000002}
{0.3, 0.25}
{0.3, 0.26}
{0.3, 0.27}
{0.3, 0.28}
{0.3, 0.29000000000000004}
{0.3, 0.3}
{0.3, 0.31}
{0.3, 0.32}
{0.3, 0.33}
{0.3, 0.34}
{0.3, 0.35000000000000003}
{0.3, 0.36000000000000004}
{0.3, 0.37}
{0.3, 0.38}
{0.3, 0.39}
{0.3, 0.4}
{0.3, 0.41000000000000003}
{0.3, 0.42000000000000004}
{0.3, 0.43}
{0.3, 0.44}
{0.3, 0.45}
{0.3, 0.46}
{0.3, 0.47000000000000003}
{0.3, 0.48000000000000004}
{0.305, 0.08}
{0.305, 0.09}
{0.305, 0.09999999999999999}
{0.305, 0.11}
{0.305, 0.12}
{0.305, 0.13}
{0.305, 0.14}
{0.305, 0.15000000000000002}
{0.305, 0.16}
{0.305, 0.17}
{0.305, 0.18000000000000002}
{0.305, 0.19}
{0.305, 0.2}
{0.305, 0.21000000000000002}
{0.305, 0.22}
{0.305, 0.23}
{0.305, 0.24000000000000002}
{0.305, 0.25}
{0.305, 0.26}
{0.305, 0.27}
{0.305, 0.28}
{0.305, 0.29000000000000004}
{0.305, 0.3}
{0.305, 0.31}
{0.305, 0.32}
{0.305, 0.33}
{0.305, 0.34}
{0.305, 0.35000000000000003}
{0.305, 0.36000000000000004}
{0.305, 0.37}
{0.305, 0.38}
{0.305, 0.39}
{0.305, 0.4}
{0.305, 0.41000000000000003}
{0.305, 0.42000000000000004}
{0.305, 0.43}
{0.305, 0.44}
{0.305, 0.45}
{0.305, 0.46}
{0.305, 0.47000000000000003}
{0.305, 0.48000000000000004}
{0.31, 0.060000000000000005}
{0.31, 0.06999999999999999}
{0.31, 0.08}
{0.31, 0.09}
{0.31, 0.09999999999999999}
{0.31, 0.11}
{0.31, 0.12}
{0.31, 0.13}
{0.31, 0.14}
{0.31, 0.15000000000000002}
{0.31, 0.16}
{0.31, 0.17}
{0.31, 0.18000000000000002}
{0.31, 0.19}
{0.31, 0.2}
{0.31, 0.21000000000000002}
{0.31, 0.22}
{0.31, 0.23}
{0.31, 0.24000000000000002}
{0.31, 0.25}
{0.31, 0.26}
{0.31, 0.27}
{0.31, 0.28}
{0.31, 0.29000000000000004}
{0.31, 0.3}
{0.31, 0.31}
{0.31, 0.32}
{0.31, 0.33}
{0.31, 0.34}
{0.31, 0.35000000000000003}
{0.31, 0.36000000000000004}
{0.31, 0.37}
{0.31, 0.38}
{0.31, 0.39}
{0.31, 0.4}
{0.31, 0.41000000000000003}
{0.31, 0.42000000000000004}
{0.31, 0.43}
{0.31, 0.44}
{0.31, 0.45}
{0.31, 0.46}
{0.31, 0.47000000000000003}
{0.315, 0.04}
{0.315, 0.05}
{0.315, 0.060000000000000005}
{0.315, 0.06999999999999999}
{0.315, 0.08}
{0.315, 0.09}
{0.315, 0.09999999999999999}
{0.315, 0.11}
{0.315, 0.12}
{0.315, 0.13}
{0.315, 0.14}
{0.315, 0.15000000000000002}
{0.315, 0.16}
{0.315, 0.17}
{0.315, 0.18000000000000002}
{0.315, 0.19}
{0.315, 0.2}
{0.315, 0.21000000000000002}
{0.315, 0.22}
{0.315, 0.23}
{0.315, 0.24000000000000002}
{0.315, 0.25}
{0.315, 0.26}
{0.315, 0.27}
{0.315, 0.28}
{0.315, 0.29000000000000004}
{0.315, 0.3}
{0.315, 0.31}
{0.315, 0.32}
{0.315, 0.33}
{0.315, 0.34}
{0.315, 0.35000000000000003}
{0.315, 0.36000000000000004}
{0.315, 0.37}
{0.315, 0.38}
{0.315, 0.39}
{0.315, 0.4}
{0.315, 0.41000000000000003}
{0.315, 0.42000000000000004}
{0.315, 0.43}
{0.315, 0.44}
{0.315, 0.45}
{0.315, 0.46}
{0.32, 0.03}
{0.32, 0.04}
{0.32, 0.05}
{0.32, 0.060000000000000005}
{0.32, 0.06999999999999999}
{0.32, 0.08}
{0.32, 0.09}
{0.32, 0.09999999999999999}
{0.32, 0.11}
{0.32, 0.12}
{0.32, 0.13}
{0.32, 0.14}
{0.32, 0.15000000000000002}
{0.32, 0.16}
{0.32, 0.17}
{0.32, 0.18000000000000002}
{0.32, 0.19}
{0.32, 0.2}
{0.32, 0.21000000000000002}
{0.32, 0.22}
{0.32, 0.23}
{0.32, 0.24000000000000002}
{0.32, 0.25}
{0.32, 0.26}
{0.32, 0.27}
{0.32, 0.28}
{0.32, 0.29000000000000004}
{0.32, 0.3}
{0.32, 0.31}
{0.32, 0.32}
{0.32, 0.33}
{0.32, 0.34}
{0.32, 0.35000000000000003}
{0.32, 0.36000000000000004}
{0.32, 0.37}
{0.32, 0.38}
{0.32, 0.39}
{0.32, 0.4}
{0.32, 0.41000000000000003}
{0.32, 0.42000000000000004}
{0.32, 0.43}
{0.32, 0.44}
{0.32, 0.45}
{0.32, 0.46}
{0.325, 0.01}
{0.325, 0.02}
{0.325, 0.03}
{0.325, 0.04}
{0.325, 0.05}
{0.325, 0.060000000000000005}
{0.325, 0.06999999999999999}
{0.325, 0.08}
{0.325, 0.09}
{0.325, 0.09999999999999999}
{0.325, 0.11}
{0.325, 0.12}
{0.325, 0.13}
{0.325, 0.14}
{0.325, 0.15000000000000002}
{0.325, 0.16}
{0.325, 0.17}
{0.325, 0.18000000000000002}
{0.325, 0.19}
{0.325, 0.2}
{0.325, 0.21000000000000002}
{0.325, 0.22}
{0.325, 0.23}
{0.325, 0.24000000000000002}
{0.325, 0.25}
{0.325, 0.26}
{0.325, 0.27}
{0.325, 0.28}
{0.325, 0.29000000000000004}
{0.325, 0.3}
{0.325, 0.31}
{0.325, 0.32}
{0.325, 0.33}
{0.325, 0.34}
{0.325, 0.35000000000000003}
{0.325, 0.36000000000000004}
{0.325, 0.37}
{0.325, 0.38}
{0.325, 0.39}
{0.325, 0.4}
{0.325, 0.41000000000000003}
